Price per GB,Price per TB,Price,Capacity,Warranty,Form Factor,Technology,Condition,Affiliate Link,product_name,average_rating,total_no_of_reviews,brand,model,in_stock,condition,ships_from,sold_by,prime_eligible,drive_type,form_factor,interface,read_speed_mbps,write_speed_mbps,estimated_delivery_date,warranty_months
$0.091,$91.45,$21,4.7 GB x50,1 year,Optical,DVD-R,New,https://www.amazon.com/dp/B0007NY0VK?tag=synack-20&linkCode=osi&th=1&psc=1,Disk Drive Storage Device,4.5,150,Unknown,B0007NY0VK,limited,new,Amazon,Amazon,yes,HDD,"3.5""",SATA III,7200,7200,01/15,24
$0.092,$91.67,$55,600 GB,,Internal,SAS,Used,https://www.amazon.com/dp/B07XK2DKNL?tag=synack-20&linkCode=osi&th=1&psc=1,Unknown Disk Drive Product,4.5,0,Unknown,Unknown,unknown,new,Amazon,Amazon,yes,HDD,"3.5""",SATA III,0,0,01/01,24
$0.092,$91.67,$55,600 GB,,Internal,SAS,Used,https://www.amazon.com/dp/B00TGV7MAA?tag=synack-20&linkCode=osi&th=1&psc=1,Unknown Disk Drive,4.0,0,Unknown,Unknown,unknown,new,Amazon,Amazon,True,HDD,"3.5""",SATA III,0,0,01/15,24
$0.092,$92.00,$230,100 GB x25,10 years,Optical,BD-R,New,https://www.amazon.com/dp/B01BGW9KWY?tag=synack-20&linkCode=osi&th=1&psc=1,Unknown Disk Drive,4.5,0,Unknown,Unknown,unknown,new,Amazon,Amazon,True,HDD,"3.5""",SATA III,7200,7200,01/15,24
$0.092,$92.50,$740,8 TB,3 years,External,SSD,New,https://www.amazon.com/dp/B0CJG3Q7JW?tag=synack-20&linkCode=osi&th=1&psc=1,External Portable Hard Drive,4.5,50,Unknown,B0CJG3Q7JW,True,new,Amazon,Amazon,True,Portable HDD,"2.5""",USB 3.0,150,150,12/20,24
$0.093,$93.08,$44,4.7 GB x100,,Optical,DVD-R,New,https://www.amazon.com/dp/B000KKKDAC?tag=synack-20&linkCode=osi&th=1&psc=1,Unknown Disk Drive Product,0.0,0,Unknown,Unknown,unknown,new,Amazon,Amazon,False,HDD,"3.5""",SATA III,0,0,01/01,24
$0.094,$93.74,$375,4 TB,,Internal,SSD,New,https://www.amazon.com/dp/B0BVLRFFWQ?tag=synack-20&linkCode=osi&th=1&psc=1,Unknown Disk Drive,4.5,50,Unknown,Unknown,yes,new,Amazon,Amazon,yes,SSD,"2.5""",SATA III,550,500,01/15,24
$0.094,$94.11,$80,8.5 GB x100,1 month,Optical,DVD-R,New,https://www.amazon.com/dp/B0CB987ZW7?tag=synack-20&linkCode=osi&th=1&psc=1,Unknown Disk Drive,4.5,100,Unknown,B0CB987ZW7,yes,new,Amazon,Amazon,yes,SSD,"2.5""",SATA III,550,500,01/20,36
$0.094,$94.28,"$1,131",12 TB,,"External 3.5""",HDD,New,https://www.amazon.com/dp/B0B8JQ1GY4?tag=synack-20&linkCode=osi&th=1&psc=1,Unknown Disk Drive Product,4.5,0,Unknown,B0B8JQ1GY4,unknown,new,Amazon,Amazon,yes,SSD,"2.5""",SATA III,550,500,01/15,24
$0.095,$94.50,$189,2 TB,5 years,Internal,SAS,New,https://www.amazon.com/dp/B09FH6P84C?tag=synack-20&linkCode=osi&th=1&psc=1,Unknown Disk Drive,4.5,0,Unknown,B09FH6P84C,unknown,new,Amazon,Amazon,yes,SSD,"2.5""",SATA III,550,500,01/15,24
$0.095,$95.00,$95,1 TB,3 months,Internal,SAS,Used,https://www.amazon.com/dp/B07H8KN5LW?tag=synack-20&linkCode=osi&th=1&psc=1,Unknown Disk Drive Product,4.5,0,Unknown,Unknown,unknown,new,Amazon,Amazon,yes,SSD,"2.5""",SATA III,0,0,01/01,24
$0.095,$95.30,$61,64 GB x10,,USB,Flash,New,https://www.amazon.com/dp/B0CHNRYQ1W?tag=synack-20&linkCode=osi&th=1&psc=1,"64GB Flash Drive 10 Pack, Wooolken USB 2.0 Thumb Drive Bulk Pen Drive Metal Swivel Memory Stick 64GB 10 Colors Multipack Value Zip USB Drives with Lanyard",4.6,1186,Wooolken,64GB USB 2.0 Flash Drive 10-Pack,True,new,Amazon,Wooolken Store,True,Portable SSD,M.2,USB 2.0,30,10,04/29,12
$0.096,$95.99,$96,1 TB,3 years,"External 3.5""",HDD,Used,https://www.amazon.com/dp/B08JKH2DS2?tag=synack-20&linkCode=osi&th=1&psc=1,Unknown Disk Drive,4.5,0,Unknown,Unknown,False,new,Amazon,Amazon,True,SSD,"2.5""",SATA III,550,500,01/15,12
$0.097,$96.82,$50,256 GB x2,1 year,USB,Flash,Used,https://www.amazon.com/dp/B0BDTKK1XZ?tag=synack-20&linkCode=osi&th=1&psc=1,External Hard Drive,4.5,150,Unknown,B0BDTKK1XZ,limited,new,Amazon,Amazon,yes,Portable HDD,"2.5""",USB 3.0,100,100,01/15,24
$0.097,$96.90,$969,10 TB,,"Internal 3.5""",HDD,New,https://www.amazon.com/dp/B07GX7P1Q7?tag=synack-20&linkCode=osi&th=1&psc=1,External Hard Drive,4.5,150,Seagate,B07GX7P1Q7,True,new,Amazon,Amazon,True,Portable HDD,"2.5""",USB 3.0,160,160,01/15,24
$0.097,$97.36,$195,2 TB,5 years,External,SSD,Used,https://www.amazon.com/dp/B0DTBVGJF2?tag=synack-20&linkCode=osi&th=1&psc=1,Unknown Disk Drive,4.5,50,Unknown,Unknown,yes,new,Amazon,Amazon,yes,SSD,"2.5""",SATA III,550,500,01/15,12
$0.099,$98.74,$46,4.7 GB x100,,Optical,DVD-R,New,https://www.amazon.com/dp/B00PV122WW?tag=synack-20&linkCode=osi&th=1&psc=1,Seagate Barracuda 2TB Internal Hard Drive,4.2,850,Seagate,Barracuda,yes,new,Amazon,Amazon,yes,HDD,"3.5""",SATA III,7200,7200,01/15,24
$0.099,$98.75,"$1,580",4 TB x4,,"External 3.5""",HDD,New,https://www.amazon.com/dp/B07VFYD5Y6?tag=synack-20&linkCode=osi&th=1&psc=1,Unknown Disk Drive Product,4.5,0,Unknown,Unknown,unknown,new,Amazon,Amazon,yes,SSD,"2.5""",SATA III,550,500,01/15,24
$0.099,$99.20,$50,100 GB x5,,Optical,BD-R,New,https://www.amazon.com/dp/B09TKK9K1X?tag=synack-20&linkCode=osi&th=1&psc=1,Unknown Disk Drive,4.5,150,Unknown,Unknown,True,new,Amazon,Amazon,True,SSD,"2.5""",SATA III,550,520,01/15,36
$0.099,$99.26,$596,6 TB,,Internal,SAS,New,https://www.amazon.com/dp/B0GVB2MPYT?tag=synack-20&linkCode=osi&th=1&psc=1,Unknown Disk Drive,4.5,50,Unknown,Unknown,unknown,new,Amazon,Amazon,True,SSD,"2.5""",SATA III,550,500,01/15,24
$0.100,$99.50,$199,2 TB,3 years,"External 3.5""",HDD,Used,https://www.amazon.com/dp/B00NTQGZNS?tag=synack-20&linkCode=osi&th=1&psc=1,External Hard Drive Storage Device,4.5,250,Unknown,B00NTQGZNS,limited,new,Amazon,Amazon,yes,Portable HDD,"2.5""",USB 3.0,120,110,01/15,24
$0.100,$99.59,$51,512 GB,3 years,External,SSD,New,https://www.amazon.com/dp/B0DHXTLS9M?tag=synack-20&linkCode=osi&th=1&psc=1,Unknown Disk Drive Product,4.5,0,Unknown,Unknown,unknown,new,Amazon,Amazon,yes,SSD,"2.5""",SATA III,0,0,01/01,12
$0.100,$99.75,$100,1 TB,3 years,"External 3.5""",HDD,New,https://www.amazon.com/dp/B09ZLSJNFB?tag=synack-20&linkCode=osi&th=1&psc=1,External Hard Drive Storage Device,4.5,150,Unknown,B09ZLSJNFB,limited,new,Amazon,Amazon,yes,Portable HDD,"2.5""",USB 3.0,120,115,01/15,24
$0.100,$99.86,$14,4.7 GB x30,,Optical,DVD-RW,Used,https://www.amazon.com/dp/B000YTRUP0?tag=synack-20&linkCode=osi&th=1&psc=1,Western Digital Caviar Blue 250GB SATA Hard Drive,4.2,87,Western Digital,WD2500AAJS,limited,new,Amazon,Amazon,True,HDD,"3.5""",SATA III,7200,7200,01/15,24
$0.100,$99.96,$25,250 GB,3 months,"Internal 2.5""",HDD,New,https://www.amazon.com/dp/B0CCLQ3165?tag=synack-20&linkCode=osi&th=1&psc=1,"TOTALCONSOLE 2.5 Inch 250GB SATA HDD OEM HITACHI - Z5K500-250 0J30162 DA5280 Compatible with Laptops, PS3 Slim",3.6,10,TOTALCONSOLE,Z5K500-250,True,refurbished,Amazon,TOTALCONSOLE NYC USA,True,Portable HDD,"2.5""",SATA III,100,100,05/08,12
$0.100,$99.98,$50,500 GB,1 year,"Internal 3.5""",HDD,Used,https://www.amazon.com/dp/B074T1ZMG2?tag=synack-20&linkCode=osi&th=1&psc=1,Unknown Disk Drive,4.5,150,Unknown,Unknown,yes,new,Amazon,Amazon,yes,HDD,"3.5""",SATA III,7200,7200,01/15,24
$0.100,$99.99,$100,1 TB,3 years,External,SSD,New,https://www.amazon.com/dp/B07YD5TK4F?tag=synack-20&linkCode=osi&th=1&psc=1,Amazon Storage Device,4.5,500,Unknown,B07YD5TK4F,True,new,Amazon,Amazon,True,SSD,"2.5""",SATA III,550,520,01/15,24
$0.100,$99.99,$100,1 TB,3 years,"Internal 3.5""",HDD,New,https://www.amazon.com/dp/B0BXGB9GVP?tag=synack-20&linkCode=osi&th=1&psc=1,Unknown Disk Drive Product,4.5,0,Unknown,Unknown,unknown,new,Amazon,Amazon,True,SSD,"2.5""",SATA III,550,520,01/15,24
$0.100,$99.99,$100,1 TB,3 years,External,SSD,New,https://www.amazon.com/dp/B0DP4PL31G?tag=synack-20&linkCode=osi&th=1&psc=1,Unknown Disk Drive Product,4.5,0,Unknown,Unknown,unknown,new,Amazon,Amazon,True,SSD,M.2,NVMe PCIe,3500,3000,01/15,60
$0.100,$99.99,$100,1 TB,3 months,"Internal 2.5""",HDD,Used,https://www.amazon.com/dp/B0FYK8QVVF?tag=synack-20&linkCode=osi&th=1&psc=1,Amazon Storage Drive,4.5,250,Unknown,B0FYK8QVVF,True,new,Amazon,Amazon,True,SSD,"2.5""",SATA III,550,520,01/15,24
$0.100,$100,$200,2 TB,5 years,External,SSD,Used,https://www.amazon.com/dp/B08HN37XC1?tag=synack-20&linkCode=osi&th=1&psc=1,External Hard Drive Storage Device,4.5,250,Unknown,B08HN37XC1,yes,new,Amazon,Amazon,yes,Portable HDD,"2.5""",USB 3.0,120,110,01/15,24
$0.100,$100,$400,4 TB,,External,SSD,New,https://www.amazon.com/dp/B08W1KDM9K?tag=synack-20&linkCode=osi&th=1&psc=1,Unknown Disk Drive,4.5,0,Unknown,Unknown,unknown,new,Amazon,Amazon,True,SSD,"2.5""",SATA III,560,530,01/15,12
$0.100,$100,$400,4 TB,5 years,External,SSD,Used,https://www.amazon.com/dp/B0B3RNFZBK?tag=synack-20&linkCode=osi&th=1&psc=1,Unknown Disk Drive,4.5,50,Unknown,B0B3RNFZBK,unknown,new,Amazon,Amazon,True,SSD,"2.5""",SATA III,550,520,01/15,24
$0.100,$100,$120,1.2 TB,,Internal,SAS,New,https://www.amazon.com/dp/B01IF55U1A?tag=synack-20&linkCode=osi&th=1&psc=1,External Hard Drive,4.5,150,Unknown,B01IF55U1A,True,new,Amazon,Amazon,True,Portable HDD,"2.5""",USB 3.0,120,115,01/15,24
$0.101,$101,$13,128 GB,5 years,USB,Flash,New,https://www.amazon.com/dp/B0F6NX7KJ5?tag=synack-20&linkCode=osi&th=1&psc=1,Unknown Disk Drive,4.5,0,Unknown,Unknown,unknown,new,Amazon,Amazon,yes,SSD,"2.5""",SATA III,550,500,01/15,24
$0.102,$102,$24,4.7 GB x50,,Optical,DVD-R,New,https://www.amazon.com/dp/B00021XPZE?tag=synack-20&linkCode=osi&th=1&psc=1,Unknown Disk Drive,4.5,50,Unknown,Unknown,unknown,new,Amazon,Amazon,yes,HDD,"3.5""",SATA III,7200,7200,01/15,24
$0.102,$102,$24,4.7 GB x50,,Optical,DVD-R,New,https://www.amazon.com/dp/B07RZ8PSD3?tag=synack-20&linkCode=osi&th=1&psc=1,Unknown Disk Drive Product,4.5,150,Unknown,Unknown,yes,new,Amazon,Amazon,yes,SSD,"2.5""",SATA III,550,520,01/15,24
$0.102,$102,$43,8.5 GB x50,,Optical,DVD-R,Used,https://www.amazon.com/dp/B005F2YPH2?tag=synack-20&linkCode=osi&th=1&psc=1,Western Digital Blue 1TB Internal Hard Drive,4.5,850,Western Digital,WD10EZEX,yes,new,Amazon,Amazon,yes,HDD,"3.5""",SATA III,72,72,01/15,24
$0.102,$102,$51,100 GB x5,,Optical,BD-R,New,https://www.amazon.com/dp/B07YZN51GV?tag=synack-20&linkCode=osi&th=1&psc=1,Unknown Disk Drive,4.0,50,Unknown,B07YZN51GV,True,new,Amazon,Amazon,True,SSD,"2.5""",SATA III,550,520,01/15,24
$0.103,$103,$103,1 TB,2 years,USB,Flash,Used,https://www.amazon.com/dp/B0F1ZC7XT8?tag=synack-20&linkCode=osi&th=1&psc=1,Disk Drive Storage Device,4.5,250,Unknown,B0F1ZC7XT8,yes,new,Amazon,Amazon,yes,SSD,"2.5""",SATA III,550,500,01/15,24
$0.103,$103,$62,600 GB,,Internal,SAS,Used,https://www.amazon.com/dp/B01MDQSSKH?tag=synack-20&linkCode=osi&th=1&psc=1,External Hard Drive,4.5,250,Unknown,B01MDQSSKH,True,new,Amazon,Amazon,True,Portable HDD,"2.5""",USB 3.0,130,125,01/15,24
$0.103,$103,$53,512 GB,1 year,USB,Flash,Used,https://www.amazon.com/dp/B0BF5VHLBZ?tag=synack-20&linkCode=osi&th=1&psc=1,Unknown Disk Drive Product,4.5,0,Unknown,Unknown,unknown,new,Amazon,Amazon,yes,SSD,"2.5""",SATA III,0,0,01/01,12
$0.104,$104,$833,8 TB,,"External 3.5""",HDD,New,https://www.amazon.com/dp/B0C5Y2ZBK6?tag=synack-20&linkCode=osi&th=1&psc=1,Unknown Disk Drive Model B0C5Y2ZBK6,4.5,50,Unknown,B0C5Y2ZBK6,yes,new,Amazon,Amazon,yes,SSD,"2.5""",SATA III,550,520,01/15,24
$0.104,$104,$52,100 GB x5,,Optical,BD-R,New,https://www.amazon.com/dp/B009OUWZ6E?tag=synack-20&linkCode=osi&th=1&psc=1,Unknown Disk Drive,0.0,0,Unknown,Unknown,False,new,Amazon,Amazon,False,HDD,"3.5""",SATA III,7200,7200,01/01,24
$0.105,$105,"$1,464",14 TB,5 years,"Internal 3.5""",HDD,New,https://www.amazon.com/dp/B07X6RH2JN?tag=synack-20&linkCode=osi&th=1&psc=1,Unknown Disk Drive,4.5,0,Unknown,Unknown,no,new,Amazon,Amazon,no,SSD,"2.5""",SATA III,0,0,01/01,12
$0.105,$105,"$9,650",7.7 TB x12,1 year,External,SSD,Used,https://www.amazon.com/dp/B0DBNC35H2?tag=synack-20&linkCode=osi&th=1&psc=1,Unknown Disk Drive Product,4.5,150,Unknown,B0DBNC35H2,limited,new,Amazon,Amazon,yes,SSD,"2.5""",SATA III,550,500,01/15,24
$0.105,$105,$210,2 TB,,Internal,SSD,New,https://www.amazon.com/dp/B0DY7GHSTZ?tag=synack-20&linkCode=osi&th=1&psc=1,Unknown Disk Drive,4.0,50,Unknown,Unknown,unknown,new,Amazon,Amazon,yes,SSD,"2.5""",SATA III,550,520,01/15,24
$0.105,$105,$210,2 TB,3 years,External,SSD,New,https://www.amazon.com/dp/B0F5HBN56W?tag=synack-20&linkCode=osi&th=1&psc=1,ORICO 2TB External SSD Read/Write Speeds up to 1050MB/s Dual-Port USB 3.2 Gen 2+USB C Portable SSD with 90° Click-Stop Rotating for iPhone 15/16/17 Series/Mac/Android- A10,4.4,73,ORICO,A10,True,new,Amazon,ORICO Direct US Store,True,Portable SSD,"2.5""",USB 3.2,1050,1050,05/01,12
$0.106,$106,$159,1.5 TB,10 years,microSD,Flash,Used,https://www.amazon.com/dp/B0CJMRW771?tag=synack-20&linkCode=ogi&th=1&psc=1,Unknown Disk Drive,4.5,0,Unknown,B0CJMRW771,unknown,new,Amazon,Amazon,True,SSD,M.2,NVMe PCIe,3500,3000,01/15,5
$0.106,$106,$53,500 GB,,Internal,SAS,Used,https://www.amazon.com/dp/B017UXWQIS?tag=synack-20&linkCode=osi&th=1&psc=1,Unknown Disk Drive,4.0,0,Unknown,B017UXWQIS,unknown,new,Amazon,Amazon,yes,HDD,"3.5""",SATA III,7200,7200,01/15,24
$0.106,$106,$25,4.7 GB x50,,Optical,DVD-R,New,https://www.amazon.com/dp/B074R7L9M1?tag=synack-20&linkCode=osi&th=1&psc=1,Unknown Disk Drive,4.5,0,Unknown,B074R7L9M1,no,new,Amazon,Amazon,yes,HDD,"3.5""",SATA III,0,0,01/15,24
$0.106,$106,"$1,699",8 TB x2,,"External 3.5""",HDD,New,https://www.amazon.com/dp/B084DD16FT?tag=synack-20&linkCode=osi&th=1&psc=1,External Portable Hard Drive,4.5,250,Unknown,B084DD16FT,yes,new,Amazon,Amazon,yes,Portable HDD,"2.5""",USB 3.0,130,120,01/15,24
$0.106,$106,$300,4.7 GB x600,,Optical,DVD-RW,New,https://www.amazon.com/dp/B079NPBQHP?tag=synack-20&linkCode=osi&th=1&psc=1,External Hard Drive,4.5,150,Unknown,B079NPBQHP,yes,new,Amazon,Amazon,yes,Portable HDD,"2.5""",USB 3.0,90,85,01/15,24
$0.107,$107,$64,600 GB,,Internal,SAS,New,https://www.amazon.com/dp/B07L1ZJFHV?tag=synack-20&linkCode=osi&th=1&psc=1,"600GB 10K SAS 2.5"" SAS Hard Drive FITS DELL Server R610 R620 R630 R710 R720 R730 R310 R410 R510 T610 T710 R910 R810 R720XD R730XD 6Gb/s",4.3,29,Generic,"SAS 2.5"" 10K",True,used,third-party,AMTECH,True,HDD,"2.5""",SAS,130,120,04/29,12
$0.107,$107,$853,8 TB,3 years,External,SSD,Used,https://www.amazon.com/dp/B0CMDGGJTZ?tag=synack-20&linkCode=osi&th=1&psc=1,External Hard Drive,4.5,150,Unknown,B0CMDGGJTZ,True,new,Amazon,Amazon,True,Portable HDD,"2.5""",USB 3.0,130,130,01/15,24
$0.107,$107,$43,400 GB,,Tape,LTO-3,New,https://www.amazon.com/dp/B000BJUJTM?tag=synack-20&linkCode=osi&th=1&psc=1,Unknown Disk Drive,3.5,50,Unknown,B000BJUJTM,limited,new,Amazon,Amazon,True,HDD,"3.5""",SATA III,7200,7200,01/15,24
$0.107,$107,$429,4 TB,3 years,External,SSD,New,https://www.amazon.com/dp/B0F334SXSC?tag=synack-20&linkCode=osi&th=1&psc=1,External Hard Drive Storage Device,4.5,250,Unknown,B0F334SXSC,limited,new,Amazon,Amazon,yes,Portable HDD,"2.5""",USB 3.0,120,120,01/15,24
$0.107,$107,$430,4 TB,1 year,"Internal 2.5""",HDD,New,https://www.amazon.com/dp/B0DQJW7FKL?tag=synack-20&linkCode=osi&th=1&psc=1,Unknown Disk Drive,4.5,0,Unknown,Unknown,unknown,new,Amazon,Amazon,yes,SSD,"2.5""",SATA III,550,500,01/01,24
$0.108,$108,$97,900 GB,,Internal,SAS,New,https://www.amazon.com/dp/B07L37JXK2?tag=synack-20&linkCode=osi&th=1&psc=1,Unknown Disk Drive Product,4.5,0,Unknown,Unknown,unknown,new,Amazon,Amazon,yes,SSD,"2.5""",SATA III,550,520,01/15,24
$0.108,$108,$217,2 TB,3 years,Internal,SSD,New,https://www.amazon.com/dp/B0C3M1YN5T?tag=synack-20&linkCode=osi&th=1&psc=1,Internal Solid State Drive,4.5,150,Unknown,B0C3M1YN5T,yes,new,Amazon,Amazon,yes,SSD,"2.5""",SATA III,550,520,01/15,24
$0.109,$109,$869,8 TB,2 years,"External 3.5""",HDD,New,https://www.amazon.com/dp/B071R431KG?tag=synack-20&linkCode=osi&th=1&psc=1,Unknown Disk Drive,4.5,0,Unknown,Unknown,unknown,new,Amazon,Amazon,yes,HDD,"3.5""",SATA III,0,0,01/01,24
$0.109,$109,$27,25 GB x10,,Optical,BD-R,New,https://www.amazon.com/dp/B08XW1R6XB?tag=synack-20&linkCode=osi&th=1&psc=1,External Hard Drive Storage Device,4.5,250,Unknown,B08XW1R6XB,yes,new,Amazon,Amazon,yes,Portable HDD,"2.5""",USB 3.0,150,150,01/20,24
$0.109,$109,$28,256 GB,,USB,Flash,New,https://www.amazon.com/dp/B0GSZD4RKH?tag=synack-20&linkCode=osi&th=1&psc=1,Unknown Disk Drive,4.5,0,Unknown,Unknown,unknown,new,Amazon,Amazon,yes,SSD,"2.5""",SATA III,550,500,01/15,24
$0.109,$109,$27,25 GB x10,10 years,Optical,BD-R,New,https://www.amazon.com/dp/B00UVHS76G?tag=synack-20&linkCode=osi&th=1&psc=1,External Hard Drive,4.5,150,Seagate,B00UVHS76G,True,new,Amazon,Amazon,True,Portable HDD,"2.5""",USB 3.0,150,140,01/15,24
$0.110,$110,$22,100 GB x2,,Optical,BD-R,New,https://www.amazon.com/dp/B09CRFZR9T?tag=synack-20&linkCode=osi&th=1&psc=1,Unknown Disk Drive,4.5,150,Unknown,B09CRFZR9T,True,new,Amazon,Amazon,True,SSD,"2.5""",SATA III,550,500,01/15,36
$0.110,$110,$110,1 TB,3 years,External,SSD,New,https://www.amazon.com/dp/B0G6KNW5VR?tag=synack-20&linkCode=osi&th=1&psc=1,Unknown Disk Drive Model,4.5,150,Unknown,B0G6KNW5VR,True,new,Amazon,Amazon,True,SSD,"2.5""",SATA III,550,500,01/15,24
$0.110,$110,$220,2 TB,3 years,Internal,SSD,New,https://www.amazon.com/dp/B0BJVPS4SB?tag=synack-20&linkCode=osi&th=1&psc=1,Unknown Disk Drive,4.5,50,Unknown,B0BJVPS4SB,unknown,new,Amazon,Amazon,True,SSD,"2.5""",SATA III,550,500,01/15,24
$0.110,$110,$220,2 TB,3 years,Internal,SSD,New,https://www.amazon.com/dp/B0CG1QQP3Y?tag=synack-20&linkCode=osi&th=1&psc=1,Unknown Disk Drive,4.5,150,Unknown,B0CG1QQP3Y,True,new,Amazon,Amazon,True,SSD,"2.5""",SATA III,550,500,01/15,24
$0.110,$110,$30,272 GB,,M.2,NVMe,Used,https://www.amazon.com/dp/B07RM5V4TF?tag=synack-20&linkCode=osi&th=1&psc=1,External Hard Drive,4.5,150,Unknown,B07RM5V4TF,True,new,Amazon,Amazon,True,Portable HDD,"2.5""",USB 3.0,150,140,01/15,24
$0.110,$110,$28,25 GB x10,,Optical,BD-RE,New,https://www.amazon.com/dp/B01F8Q16U8?tag=synack-20&linkCode=osi&th=1&psc=1,Unknown Disk Drive,4.5,0,Unknown,Unknown,unknown,new,Amazon,Amazon,yes,HDD,"3.5""",SATA III,0,0,01/01,12
$0.111,$111,$13,4.7 GB x25,,Optical,DVD-R,New,https://www.amazon.com/dp/B000JCROLC?tag=synack-20&linkCode=osi&th=1&psc=1,External Hard Drive,4.5,50,Unknown,B000JCROLC,limited,new,Amazon,Amazon,yes,Portable HDD,"3.5""",USB 2.0,480,450,01/15,12
$0.111,$111,$26,4.7 GB x50,1 month,Optical,DVD-R,New,https://www.amazon.com/dp/B0FGGWZ986?tag=synack-20&linkCode=osi&th=1&psc=1,Unknown Disk Drive,4.5,50,Unknown,Unknown,unknown,new,Amazon,Amazon,True,SSD,"2.5""",SATA III,550,500,01/15,24
$0.111,$111,$312,4.7 GB x600,,Optical,DVD-RW,New,https://www.amazon.com/dp/B079NW5SYD?tag=synack-20&linkCode=osi&th=1&psc=1,External Hard Drive Storage Device,4.5,150,Unknown,B079NW5SYD,yes,new,Amazon,Amazon,yes,Portable HDD,"2.5""",USB 3.0,120,110,01/15,24
$0.111,$111,$50,450 GB,3 months,Internal,SAS,Used,https://www.amazon.com/dp/B07QH7FJHK?tag=synack-20&linkCode=osi&th=1&psc=1,Unknown Disk Drive,4.5,100,Unknown,Unknown,yes,new,Amazon,Amazon,yes,SSD,"2.5""",SATA III,550,520,01/15,24
$0.111,$111,$28,25 GB x10,,Optical,BD-RE,New,https://www.amazon.com/dp/B00SX91AFY?tag=synack-20&linkCode=osi&th=1&psc=1,External Hard Drive,4.5,150,Unknown,B00SX91AFY,True,new,Amazon,Amazon,True,Portable HDD,"2.5""",USB 3.0,120,110,01/15,24
$0.112,$112,$43,128 GB x3,,Optical,BD-R,New,https://www.amazon.com/dp/B0CF49PSC1?tag=synack-20&linkCode=osi&th=1&psc=1,Amazon Disk Drive Storage Device,4.5,150,Unknown,B0CF49PSC1,yes,new,Amazon,Amazon,yes,SSD,"2.5""",SATA III,550,500,01/15,24
$0.112,$112,$36,64 GB x5,1 year,USB,Flash,New,https://www.amazon.com/dp/B07H26NHWW?tag=synack-20&linkCode=osi&th=1&psc=1,External Hard Drive,4.5,150,Seagate,B07H26NHWW,True,new,Amazon,Amazon,True,Portable HDD,"2.5""",USB 3.0,160,160,01/15,24
$0.112,$112,$450,4 TB,,M.2,NVMe,New,https://www.amazon.com/dp/B0C6DL33T5?tag=synack-20&linkCode=osi&th=1&psc=1,External Hard Drive,4.5,250,Unknown,B0C6DL33T5,yes,new,Amazon,Amazon,yes,Portable HDD,"2.5""",USB 3.0,150,120,01/15,24
$0.112,$112,"$1,800",2 TB x8,3 years,"External 3.5""",HDD,New,https://www.amazon.com/dp/B084STVV1S?tag=synack-20&linkCode=osi&th=1&psc=1,External Hard Drive,4.5,250,Unknown,B084STVV1S,limited,new,Amazon,Amazon,yes,Portable HDD,"2.5""",USB 3.0,120,120,01/15,24
$0.113,$113,$451,4 TB,5 years,External,SSD,Used,https://www.amazon.com/dp/B0C9WJQ9GP?tag=synack-20&linkCode=osi&th=1&psc=1,Unknown Disk Drive Product,4.5,0,Unknown,Unknown,unknown,new,Amazon,Amazon,yes,SSD,"2.5""",SATA III,550,520,01/15,24
$0.113,$113,$565,5 TB,,"External 3.5""",HDD,New,https://www.amazon.com/dp/B0D9W4SF1X?tag=synack-20&linkCode=osi&th=1&psc=1,Amazon Storage Drive,4.5,250,Amazon,B0D9W4SF1X,yes,new,Amazon,Amazon,yes,SSD,"2.5""",SATA III,550,520,01/15,12
$0.113,$113,$226,2 TB,5 years,Internal,SSD,New,https://www.amazon.com/dp/B0CXJ1W6F9?tag=synack-20&linkCode=osi&th=1&psc=1,"Fikwot FX815 2TB SSD, 2.5"" SATA SSD, Internal Solid State Drive, Up to 560MB/s, 3D NAND SLC Cashe, Compatible with Laptop & PC Desktop",4.7,2121,Fikwot,FX815,True,new,Amazon,Fikwot,True,SSD,"2.5""",SATA III,560,510,04/29,60
$0.113,$113,$226,2 TB,3 years,Internal,SSD,New,https://www.amazon.com/dp/B0CM8M8293?tag=synack-20&linkCode=osi&th=1&psc=1,Amazon Disk Drive Storage Device,4.5,150,Unknown,B0CM8M8293,limited,new,Amazon,Amazon,True,SSD,"2.5""",SATA III,550,520,01/15,24
$0.113,$113,"$1,361",12 TB,,Tape,LTO-8,New,https://www.amazon.com/dp/B0C461YNPH?tag=synack-20&linkCode=osi&th=1&psc=1,External Hard Drive - Storage Device,4.5,150,Unknown,B0C461YNPH,yes,new,Amazon,Amazon,yes,Portable HDD,"2.5""",USB 3.0,120,115,01/15,24
$0.113,$113,$227,2 TB,3 years,M.2,NVMe,New,https://www.amazon.com/dp/B0CD7FR885?tag=synack-20&linkCode=osi&th=1&psc=1,Amazon Disk Drive Storage Device,4.5,250,Unknown,B0CD7FR885,True,new,Amazon,Amazon,True,SSD,"2.5""",SATA III,550,500,01/15,24
$0.114,$114,$227,2 TB,3 years,External,SSD,New,https://www.amazon.com/dp/B0CGW18S6Y?tag=synack-20&linkCode=osi&th=1&psc=1,External Hard Drive Storage Device,4.5,150,Unknown,B0CGW18S6Y,True,new,Amazon,Amazon,True,Portable HDD,"2.5""",USB 3.0,120,120,01/15,24
